-0.029827, -3409970.725094
-0.029936, -3421527.527180
-0.030045, -3433083.373165
-0.030154, -3444638.261535
-0.030263, -3456192.190777
-0.030372, -3467745.159371
-0.030482, -3479297.165796
-0.030591, -3490848.208528
-0.030700, -3502398.286038
-0.030810, -3513947.396796
-0.030919, -3525495.539269
-0.031029, -3537042.711918
-0.031138, -3548588.913205
-0.031248, -3560134.141586
-0.031358, -3571678.395515
-0.031467, -3583221.673443
-0.031577, -3594763.973816
-0.031687, -3606305.295080
-0.031797, -3617845.635676
-0.031907, -3629384.994042
-0.032017, -3640923.368613
-0.032127, -3652460.757820
-0.032237, -3663997.160093
-0.032347, -3675532.573856
-0.032457, -3687066.997532
-0.032567, -3698600.429540
-0.032678, -3710132.868295
-0.032788, -3721664.312211
-0.032898, -3733194.759697
-0.033009, -3744724.209159
-0.033119, -3756252.659000
-0.033230, -3767780.107620
-0.033341, -3779306.553415
-0.033451, -3790831.994778
-0.033562, -3802356.430099
-0.033673, -3813879.857766
-0.033784, -3825402.276161
-0.033895, -3836923.683664
-0.034005, -3848444.078653
-0.034116, -3859963.459501
-0.034228, -3871481.824578
-0.034339, -3882999.172251
-0.034450, -3894515.500884
-0.034561, -3906030.808836
-0.034672, -3917545.094465
-0.034784, -3929058.356124
-0.034895, -3940570.592164
-0.035006, -3952081.800931
-0.035118, -3963591.980769
-0.035229, -3975101.130018
-0.035341, -3986609.247014
-0.035453, -3998116.330091
-0.035564, -4009622.377579
-0.035676, -4021127.387804
-0.035788, -4032631.359089
-0.035900, -4044134.289754
-0.036012, -4055636.178115
-0.036124, -4067137.022484
-0.036236, -4078636.821172
-0.036348, -4090135.572484
-0.036460, -4101633.274722
-0.036572, -4113129.926185
-0.036684, -4124625.525169
-0.036796, -4136120.069965
-0.036909, -4147613.558862
-0.037021, -4159105.990145
-0.037134, -4170597.362094
-0.037246, -4182087.672989
-0.037359, -4193576.921103
-0.037471, -4205065.104707
-0.037584, -4216552.222069
-0.037697, -4228038.271451
-0.037810, -4239523.251114
-0.037922, -4251007.159314
-0.038035, -4262489.994306
-0.038148, -4273971.754336
-0.038261, -4285452.437652
-0.038374, -4296932.042496
-0.038487, -4308410.567106
-0.038601, -4319888.009716
-0.038714, -4331364.368559
-0.038827, -4342839.641862
-0.038940, -4354313.827848
-0.039054, -4365786.924738
-0.039167, -4377258.930748
-0.039281, -4388729.844092
-0.039394, -4400199.662978
-0.039508, -4411668.385612
-0.039622, -4423136.010196
-0.039735, -4434602.534929
-0.039849, -4446067.958003
-0.039963, -4457532.277611
-0.040077, -4468995.491938
-0.040191, -4480457.599169
-0.040305, -4491918.597482
-0.040419, -4503378.485052
-0.040533, -4514837.260053
-0.040647, -4526294.920652
-0.040761, -4537751.465012
-0.040876, -4549206.891296
-0.040990, -4560661.197658
-0.041105, -4572114.382252
-0.041219, -4583566.443228
-0.041334, -4595017.378729
-0.041448, -4606467.186898
-0.041563, -4617915.865872
-0.041677, -4629363.413784
-0.041792, -4640809.828764
-0.041907, -4652255.108938
-0.042022, -4663699.252427
-0.042137, -4675142.257351
-0.042252, -4686584.121821
-0.042367, -4698024.843950
-0.042482, -4709464.421843
-0.042597, -4720902.853602
-0.042712, -4732340.137326
-0.042828, -4743776.271109
-0.042943, -4755211.253041
-0.043058, -4766645.081209
-0.043174, -4778077.753695
-0.043289, -4789509.268578
-0.043405, -4800939.623931
-0.043520, -4812368.817826
-0.043636, -4823796.848329
-0.043752, -4835223.713501
-0.043868, -4846649.411402
-0.043983, -4858073.940085
-0.044099, -4869497.297600
-0.044215, -4880919.481995
-0.044331, -4892340.491309
-0.044447, -4903760.323582
-0.044563, -4915178.976848
-0.044680, -4926596.449135
-0.044796, -4938012.738469
-0.044912, -4949427.842872
-0.045029, -4960841.760361
-0.045145, -4972254.488950
-0.045262, -4983666.026646
-0.045378, -4995076.371454
-0.045495, -5006485.521376
-0.045611, -5017893.474407
-0.045728, -5029300.228541
-0.045845, -5040705.781763
-0.045962, -5052110.132059
-0.046079, -5063513.277408
-0.046196, -5074915.215785
-0.046313, -5086315.945161
-0.046430, -5097715.463503
-0.046547, -5109113.768772
-0.046664, -5120510.858928
-0.046781, -5131906.731924
-0.046899, -5143301.385710
-0.047016, -5154694.818230
-0.047134, -5166087.027427
-0.047251, -5177478.011235
-0.047369, -5188867.767588
-0.047486, -5200256.294413
-0.047604, -5211643.589634
-0.047722, -5223029.651169
-0.047839, -5234414.476934
-0.047957, -5245798.064839
-0.048075, -5257180.412790
-0.048193, -5268561.518687
-0.048311, -5279941.380429
-0.048429, -5291319.995907
-0.048548, -5302697.363011
-0.048666, -5314073.479622
-0.048784, -5325448.343622
-0.048902, -5336821.952884
-0.049021, -5348194.305278
-0.049139, -5359565.398671
-0.049258, -5370935.230923
-0.049376, -5382303.799891
-0.049495, -5393671.103427
-0.049614, -5405037.139379
-0.049733, -5416401.905590
-0.049851, -5427765.399897
-0.049970, -5439127.620136
-0.050089, -5450488.564135
-0.050208, -5461848.229718
-0.050327, -5473206.614707
-0.050447, -5484563.716915
-0.050566, -5495919.534154
-0.050685, -5507274.064231
-0.050804, -5518627.304946
-0.050924, -5529979.254096
-0.051043, -5541329.909473
-0.051163, -5552679.268864
-0.051282, -5564027.330053
-0.051402, -5575374.090818
-0.051522, -5586719.548930
-0.051641, -5598063.702160
-0.051761, -5609406.548270
-0.051881, -5620748.085020
-0.052001, -5632088.310163
-0.052121, -5643427.221450
-0.052241, -5654764.816624
-0.052361, -5666101.093426
-0.052482, -5677436.049590
-0.052602, -5688769.682847
-0.052722, -5700101.990922
-0.052843, -5711432.971536
-0.052963, -5722762.622403
-0.053084, -5734090.941235
-0.053204, -5745417.925737
-0.053325, -5756743.573611
-0.053446, -5768067.882552
-0.053566, -5779390.850251
-0.053687, -5790712.474395
-0.053808, -5802032.752664
-0.053929, -5813351.682736
-0.054050, -5824669.262280
-0.054171, -5835985.488963
-0.054292, -5847300.360447
-0.054413, -5858613.874388
-0.054535, -5869926.028437
-0.054656, -5881236.820240
-0.054778, -5892546.247438
-0.054899, -5903854.307668
-0.055021, -5915160.998560
-0.055142, -5926466.317740
-0.055264, -5937770.262829
-0.055386, -5949072.831444
-0.055507, -5960374.021193
-0.055629, -5971673.829684
-0.055751, -5982972.254515
-0.055873, -5994269.293283
-0.055995, -6005564.943578
-0.056117, -6016859.202983
-0.056240, -6028152.069080
-0.056362, -6039443.539442
-0.056484, -6050733.611638
-0.056606, -6062022.283232
-0.056729, -6073309.551784
-0.056851, -6084595.414846
-0.056974, -6095879.869968
-0.057097, -6107162.914690
-0.057219, -6118444.546553
-0.057342, -6129724.763086
-0.057465, -6141003.561819
-0.057588, -6152280.940272
-0.057711, -6163556.895961
-0.057834, -6174831.426398
-0.057957, -6186104.529088
-0.058080, -6197376.201532
-0.058203, -6208646.441224
-0.058327, -6219915.245654
-0.058450, -6231182.612305
